,text,inputs,prediction,prediction_agent,annotation,annotation_agent,multi_label,explanation,id,metadata,status,event_timestamp,metrics,search_keywords
36,,"{'id': 'recipe:359793', 'definition': 'eggs shaken  not stirred', 'ingredients': ""['ind:BlackPepper', 'ind:ChickenEgg', 'ind:CowMilk', 'ind:Salt']"", 'type': 'wtm:Recipe'}","[('Bitter', 0.0), ('Meaty', 0.0), ('Piquant', 0.0), ('Salty', 0.0), ('Sour', 0.0), ('Sweet', 0.0)]",kglab_tutorial,,,True,,1c26aa6c-a3ef-4afa-85b6-947a0ed46675,"{'ingredients': ['BlackPepper', 'ChickenEgg', 'CowMilk', 'Salt'], 'type': 'wtm:Recipe'}",Default,,{'text_length': 114},
222,,"{'id': 'recipe:75949', 'definition': 'quick and easy popovers', 'ingredients': ""['ind:AllPurposeFlour', 'ind:Butter', 'ind:ChickenEgg', 'ind:CowMilk', 'ind:Salt']"", 'type': 'wtm:Recipe'}","[('Bitter', 0.0), ('Meaty', 0.0), ('Piquant', 0.0), ('Salty', 0.0), ('Sour', 0.0), ('Sweet', 0.0)]",kglab_tutorial,,,True,,c7d6cfa7-16f2-429c-8f72-418f19022873,"{'ingredients': ['AllPurposeFlour', 'Butter', 'ChickenEgg', 'CowMilk', 'Salt'], 'type': 'wtm:Recipe'}",Default,,{'text_length': 130},
18,,"{'id': 'recipe:67535', 'definition': 'brown sugar syrup', 'ingredients': ""['ind:BrownSugar', 'ind:VanillaExtract', 'ind:Water']"", 'type': 'wtm:Recipe'}","[('Bitter', 0.0), ('Meaty', 0.0), ('Piquant', 0.0), ('Salty', 0.0), ('Sour', 0.0), ('Sweet', 0.0)]",kglab_tutorial,,,True,,0fdadbed-6a42-4165-9971-a61c630c8b78,"{'ingredients': ['BrownSugar', 'VanillaExtract', 'Water'], 'type': 'wtm:Recipe'}",Default,,{'text_length': 95},
267,,"{'id': 'recipe:255748', 'definition': 'german pancake shreds  for clear soups', 'ingredients': ""['ind:AllPurposeFlour', 'ind:ChickenEgg', 'ind:CowMilk', 'ind:Salt']"", 'type': 'wtm:Recipe'}","[('Bitter', 0.0), ('Meaty', 0.0), ('Piquant', 0.0), ('Salty', 0.0), ('Sour', 0.0), ('Sweet', 0.0)]",kglab_tutorial,,,True,,f363a799-9221-4bc2-aca4-9a661357b59a,"{'ingredients': ['AllPurposeFlour', 'ChickenEgg', 'CowMilk', 'Salt'], 'type': 'wtm:Recipe'}",Default,,{'text_length': 132},
209,,"{'id': 'recipe:273527', 'definition': 'common crackers', 'ingredients': ""['ind:AllPurposeFlour', 'ind:Butter', 'ind:CowMilk', 'ind:Salt', 'ind:WhiteSugar']"", 'type': 'wtm:Recipe'}","[('Bitter', 0.0), ('Meaty', 0.0), ('Piquant', 0.0), ('Salty', 0.0), ('Sour', 0.0), ('Sweet', 0.0)]",kglab_tutorial,,,True,,bad67aba-88ca-4177-bddf-379df4e2de20,"{'ingredients': ['AllPurposeFlour', 'Butter', 'CowMilk', 'Salt', 'WhiteSugar'], 'type': 'wtm:Recipe'}",Default,,{'text_length': 123},
183,,"{'id': 'recipe:423015', 'definition': 'honey wheat tortillas', 'ingredients': ""['ind:Butter', 'ind:Honey', 'ind:Water', 'ind:WholeWheatFlour']"", 'type': 'wtm:Recipe'}","[('Bitter', 0.0), ('Meaty', 0.0), ('Piquant', 0.0), ('Salty', 0.0), ('Sour', 0.0), ('Sweet', 0.0)]",kglab_tutorial,,,True,,a20d2a89-55a4-4af2-8fcb-4f548954913b,"{'ingredients': ['Butter', 'Honey', 'Water', 'WholeWheatFlour'], 'type': 'wtm:Recipe'}",Default,,{'text_length': 110},
126,,"{'id': 'recipe:5386', 'definition': 'old fashioned vinegar taffy', 'ingredients': ""['ind:AppleCiderVinegar', 'ind:Butter', 'ind:VanillaExtract', 'ind:Water', 'ind:WhiteSugar']"", 'type': 'wtm:Recipe'}","[('Bitter', 0.0), ('Meaty', 0.0), ('Piquant', 0.0), ('Salty', 0.0), ('Sour', 0.0), ('Sweet', 0.0)]",kglab_tutorial,,,True,,702565bf-fc39-4de4-b9ab-5f830d5e5ec7,"{'ingredients': ['AppleCiderVinegar', 'Butter', 'VanillaExtract', 'Water', 'WhiteSugar'], 'type': 'wtm:Recipe'}",Default,,{'text_length': 143},
271,,"{'id': 'recipe:400', 'definition': 'spaetzle   german', 'ingredients': ""['ind:AllPurposeFlour', 'ind:Butter', 'ind:ChickenEgg', 'ind:CowMilk', 'ind:Salt']"", 'type': 'wtm:Recipe'}","[('Bitter', 0.0), ('Meaty', 0.0), ('Piquant', 0.0), ('Salty', 0.0), ('Sour', 0.0), ('Sweet', 0.0)]",kglab_tutorial,,,True,,fbcddad8-41c8-4d9c-9a9b-9339b2c67403,"{'ingredients': ['AllPurposeFlour', 'Butter', 'ChickenEgg', 'CowMilk', 'Salt'], 'type': 'wtm:Recipe'}",Default,,{'text_length': 122},
37,,"{'id': 'recipe:124131', 'definition': 'basic crepes mix in blender', 'ingredients': ""['ind:AllPurposeFlour', 'ind:ChickenEgg', 'ind:CowMilk', 'ind:Salt', 'ind:Water']"", 'type': 'nom:Pancake'}","[('Bitter', 0.0), ('Meaty', 0.0), ('Piquant', 0.0), ('Salty', 0.0), ('Sour', 0.0), ('Sweet', 0.0)]",kglab_tutorial,,,True,,1d86e32e-6de4-43db-bd4d-7caa7d072fbd,"{'ingredients': ['AllPurposeFlour', 'ChickenEgg', 'CowMilk', 'Salt', 'Water'], 'type': 'nom:Pancake'}",Default,,{'text_length': 135},
27,,"{'id': 'recipe:277824', 'definition': 'easy basic crepes', 'ingredients': ""['ind:AllPurposeFlour', 'ind:ChickenEgg', 'ind:CowMilk', 'ind:Salt']"", 'type': 'nom:Pancake'}","[('Bitter', 0.0), ('Meaty', 0.0), ('Piquant', 0.0), ('Salty', 0.0), ('Sour', 0.0), ('Sweet', 0.0)]",kglab_tutorial,,,True,,15c10795-63bf-4c62-9f97-600162618258,"{'ingredients': ['AllPurposeFlour', 'ChickenEgg', 'CowMilk', 'Salt'], 'type': 'nom:Pancake'}",Default,,{'text_length': 112},
38,,"{'id': 'recipe:262038', 'definition': 'crepe batter', 'ingredients': ""['ind:AllPurposeFlour', 'ind:Butter', 'ind:ChickenEgg', 'ind:CowMilk', 'ind:Salt']"", 'type': 'wtm:Recipe'}","[('Bitter', 0.0), ('Meaty', 0.0), ('Piquant', 0.0), ('Salty', 0.0), ('Sour', 0.0), ('Sweet', 0.0)]",kglab_tutorial,,,True,,1e34716c-de84-4d64-8367-66dac8e72706,"{'ingredients': ['AllPurposeFlour', 'Butter', 'ChickenEgg', 'CowMilk', 'Salt'], 'type': 'wtm:Recipe'}",Default,,{'text_length': 120},
54,,"{'id': 'recipe:15984', 'definition': 'egg gravy   swedish', 'ingredients': ""['ind:AllPurposeFlour', 'ind:Butter', 'ind:ChickenEgg', 'ind:CowMilk', 'ind:Salt', 'ind:WhiteSugar']"", 'type': 'wtm:Recipe'}","[('Bitter', 0.0), ('Meaty', 0.0), ('Piquant', 0.0), ('Salty', 0.0), ('Sour', 0.0), ('Sweet', 0.0)]",kglab_tutorial,,,True,,2df5e1e4-41b2-4d3e-b608-ce95634b2fb8,"{'ingredients': ['AllPurposeFlour', 'Butter', 'ChickenEgg', 'CowMilk', 'Salt', 'WhiteSugar'], 'type': 'wtm:Recipe'}",Default,,{'text_length': 144},
75,,"{'id': 'recipe:111008', 'definition': 'flop proof crepes', 'ingredients': ""['ind:AllPurposeFlour', 'ind:Butter', 'ind:ChickenEgg', 'ind:CowMilk', 'ind:Salt', 'ind:Water']"", 'type': 'wtm:Recipe'}","[('Bitter', 0.0), ('Meaty', 0.0), ('Piquant', 0.0), ('Salty', 0.0), ('Sour', 0.0), ('Sweet', 0.0)]",kglab_tutorial,,,True,,3edca0eb-6494-4b14-8b30-bcbc60465a94,"{'ingredients': ['AllPurposeFlour', 'Butter', 'ChickenEgg', 'CowMilk', 'Salt', 'Water'], 'type': 'wtm:Recipe'}",Default,,{'text_length': 138},
2,,"{'id': 'recipe:112374', 'definition': 'bestemor s norwegian pancakes', 'ingredients': ""['ind:AllPurposeFlour', 'ind:Butter', 'ind:ChickenEgg', 'ind:CowMilk']"", 'type': 'wtm:Recipe'}","[('Bitter', 0.0), ('Meaty', 0.0), ('Piquant', 0.0), ('Salty', 0.0), ('Sour', 0.0), ('Sweet', 0.0)]",kglab_tutorial,,,True,,04339e5a-06ef-43ea-8922-f3ad548bb782,"{'ingredients': ['AllPurposeFlour', 'Butter', 'ChickenEgg', 'CowMilk'], 'type': 'wtm:Recipe'}",Default,,{'text_length': 125},
223,,"{'id': 'recipe:194304', 'definition': 'crumb crust', 'ingredients': ""['ind:AllPurposeFlour', 'ind:Butter', 'ind:WhiteSugar']"", 'type': 'wtm:Recipe'}","[('Bitter', 0.0), ('Meaty', 0.0), ('Piquant', 0.0), ('Salty', 0.0), ('Sour', 0.0), ('Sweet', 0.0)]",kglab_tutorial,,,True,,c7d818f0-bf56-4a8e-9e5d-997b4e05739a,"{'ingredients': ['AllPurposeFlour', 'Butter', 'WhiteSugar'], 'type': 'wtm:Recipe'}",Default,,{'text_length': 92},
171,,"{'id': 'recipe:335865', 'definition': 'fast cookies for grandkids', 'ingredients': ""['ind:AllPurposeFlour', 'ind:Butter', 'ind:VanillaExtract', 'ind:WhiteSugar']"", 'type': 'wtm:Recipe'}","[('Bitter', 0.0), ('Meaty', 0.0), ('Piquant', 0.0), ('Salty', 0.0), ('Sour', 0.0), ('Sweet', 0.0)]",kglab_tutorial,,,True,,9b0cf4f0-72b0-44c7-b422-68cb0138ada7,"{'ingredients': ['AllPurposeFlour', 'Butter', 'VanillaExtract', 'WhiteSugar'], 'type': 'wtm:Recipe'}",Default,,{'text_length': 129},
85,,"{'id': 'recipe:80546', 'definition': 'the humble fried egg', 'ingredients': ""['ind:Butter', 'ind:ChickenEgg', 'ind:OliveOil']"", 'type': 'wtm:Recipe'}","[('Bitter', 0.0), ('Meaty', 0.0), ('Piquant', 0.0), ('Salty', 0.0), ('Sour', 0.0), ('Sweet', 0.0)]",kglab_tutorial,,,True,,46dedd9e-fe7b-4dd7-8912-d0e2073620aa,"{'ingredients': ['Butter', 'ChickenEgg', 'OliveOil'], 'type': 'wtm:Recipe'}",Default,,{'text_length': 93},
212,,"{'id': 'recipe:60413', 'definition': 'never fail popovers', 'ingredients': ""['ind:AllPurposeFlour', 'ind:ChickenEgg', 'ind:CowMilk', 'ind:Salt']"", 'type': 'wtm:Recipe'}","[('Bitter', 0.0), ('Meaty', 0.0), ('Piquant', 0.0), ('Salty', 0.0), ('Sour', 0.0), ('Sweet', 0.0)]",kglab_tutorial,,,True,,bc88a936-c092-4cfd-bd3e-e7d6c0a490db,"{'ingredients': ['AllPurposeFlour', 'ChickenEgg', 'CowMilk', 'Salt'], 'type': 'wtm:Recipe'}",Default,,{'text_length': 112},
218,,"{'id': 'recipe:148900', 'definition': 'homemade pasta  fettuccine', 'ingredients': ""['ind:AllPurposeFlour', 'ind:ChickenEgg', 'ind:OliveOil', 'ind:Salt', 'ind:Water']"", 'type': 'nom:Noodle'}","[('Bitter', 0.0), ('Meaty', 0.0), ('Piquant', 0.0), ('Salty', 0.0), ('Sour', 0.0), ('Sweet', 0.0)]",kglab_tutorial,,,True,,c44d502b-df6b-490c-9995-4b627ed7f791,"{'ingredients': ['AllPurposeFlour', 'ChickenEgg', 'OliveOil', 'Salt', 'Water'], 'type': 'nom:Noodle'}",Default,,{'text_length': 134},
61,,"{'id': 'recipe:111008', 'definition': 'flop proof crepes', 'ingredients': ""['ind:AllPurposeFlour', 'ind:Butter', 'ind:ChickenEgg', 'ind:CowMilk', 'ind:Salt', 'ind:Water']"", 'type': 'nom:Pancake'}","[('Bitter', 0.0), ('Meaty', 0.0), ('Piquant', 0.0), ('Salty', 0.0), ('Sour', 0.0), ('Sweet', 0.0)]",kglab_tutorial,,,True,,32b45004-9433-4143-ba50-487be0c3f447,"{'ingredients': ['AllPurposeFlour', 'Butter', 'ChickenEgg', 'CowMilk', 'Salt', 'Water'], 'type': 'nom:Pancake'}",Default,,{'text_length': 139},
210,,"{'id': 'recipe:200871', 'definition': 'scandinavian christmas crispy krumkake', 'ingredients': ""['ind:AllPurposeFlour', 'ind:Butter', 'ind:ChickenEgg', 'ind:CowMilk', 'ind:Water', 'ind:WhiteSugar']"", 'type': 'wtm:Recipe'}","[('Bitter', 0.0), ('Meaty', 0.0), ('Piquant', 0.0), ('Salty', 0.0), ('Sour', 0.0), ('Sweet', 0.0)]",kglab_tutorial,,,True,,baecb926-e0e6-4cbe-b722-d87f4d6c13d5,"{'ingredients': ['AllPurposeFlour', 'Butter', 'ChickenEgg', 'CowMilk', 'Water', 'WhiteSugar'], 'type': 'wtm:Recipe'}",Default,,{'text_length': 165},
15,,"{'id': 'recipe:124131', 'definition': 'basic crepes mix in blender', 'ingredients': ""['ind:AllPurposeFlour', 'ind:ChickenEgg', 'ind:CowMilk', 'ind:Salt', 'ind:Water']"", 'type': 'wtm:Recipe'}","[('Bitter', 0.0), ('Meaty', 0.0), ('Piquant', 0.0), ('Salty', 0.0), ('Sour', 0.0), ('Sweet', 0.0)]",kglab_tutorial,,,True,,0df3df9d-4fde-4014-aa38-2e696c7e8686,"{'ingredients': ['AllPurposeFlour', 'ChickenEgg', 'CowMilk', 'Salt', 'Water'], 'type': 'wtm:Recipe'}",Default,,{'text_length': 134},
172,,"{'id': 'recipe:308224', 'definition': 'spaetzel', 'ingredients': ""['ind:AllPurposeFlour', 'ind:ChickenEgg', 'ind:CowMilk', 'ind:Water']"", 'type': 'wtm:Recipe'}","[('Bitter', 0.0), ('Meaty', 0.0), ('Piquant', 0.0), ('Salty', 0.0), ('Sour', 0.0), ('Sweet', 0.0)]",kglab_tutorial,,,True,,9b604b0e-ad48-4ad8-accc-398a46062f71,"{'ingredients': ['AllPurposeFlour', 'ChickenEgg', 'CowMilk', 'Water'], 'type': 'wtm:Recipe'}",Default,,{'text_length': 103},
57,,"{'id': 'recipe:49904', 'definition': 'leche asada', 'ingredients': ""['ind:ChickenEgg', 'ind:CowMilk', 'ind:WhiteSugar']"", 'type': 'wtm:Recipe'}","[('Bitter', 0.0), ('Meaty', 0.0), ('Piquant', 0.0), ('Salty', 0.0), ('Sour', 0.0), ('Sweet', 0.0)]",kglab_tutorial,,,True,,30124b84-66d0-4349-9d96-472855f52a06,"{'ingredients': ['ChickenEgg', 'CowMilk', 'WhiteSugar'], 'type': 'wtm:Recipe'}",Default,,{'text_length': 87},
128,,"{'id': 'recipe:186307', 'definition': 'suzi s pop over puffs', 'ingredients': ""['ind:AllPurposeFlour', 'ind:Butter', 'ind:ChickenEgg', 'ind:Salt', 'ind:Water', 'ind:WhiteSugar']"", 'type': 'wtm:Recipe'}","[('Bitter', 0.0), ('Meaty', 0.0), ('Piquant', 0.0), ('Salty', 0.0), ('Sour', 0.0), ('Sweet', 0.0)]",kglab_tutorial,,,True,,70f129e4-dc40-4766-9c2e-f2cbaec95b48,"{'ingredients': ['AllPurposeFlour', 'Butter', 'ChickenEgg', 'Salt', 'Water', 'WhiteSugar'], 'type': 'wtm:Recipe'}",Default,,{'text_length': 145},
79,,"{'id': 'recipe:171106', 'definition': 'jamie oliver s huge yorkshire puddings', 'ingredients': ""['ind:AllPurposeFlour', 'ind:ChickenEgg', 'ind:CowMilk', 'ind:OliveOil', 'ind:Salt']"", 'type': 'wtm:Recipe'}","[('Bitter', 0.0), ('Meaty', 0.0), ('Piquant', 0.0), ('Salty', 0.0), ('Sour', 0.0), ('Sweet', 0.0)]",kglab_tutorial,,,True,,42b0f374-6aa7-4631-90b8-a29b2c61a189,"{'ingredients': ['AllPurposeFlour', 'ChickenEgg', 'CowMilk', 'OliveOil', 'Salt'], 'type': 'wtm:Recipe'}",Default,,{'text_length': 148},
239,,"{'id': 'recipe:151617', 'definition': 'sugar cookies for ceramic cookie molds', 'ingredients': ""['ind:AllPurposeFlour', 'ind:Butter', 'ind:ChickenEgg', 'ind:CowMilk', 'ind:Salt', 'ind:VanillaExtract', 'ind:WhiteSugar']"", 'type': 'wtm:Recipe'}","[('Bitter', 0.0), ('Meaty', 0.0), ('Piquant', 0.0), ('Salty', 0.0), ('Sour', 0.0), ('Sweet', 0.0)]",kglab_tutorial,,,True,,d3b8d15d-7fa2-4453-bd2c-71bc9d3e168f,"{'ingredients': ['AllPurposeFlour', 'Butter', 'ChickenEgg', 'CowMilk', 'Salt', 'VanillaExtract', 'WhiteSugar'], 'type': 'wtm:Recipe'}",Default,,{'text_length': 186},
97,,"{'id': 'recipe:124176', 'definition': 'crazy   pancakes', 'ingredients': ""['ind:AllPurposeFlour', 'ind:Butter', 'ind:ChickenEgg', 'ind:CowMilk', 'ind:Salt']"", 'type': 'wtm:Recipe'}","[('Bitter', 0.0), ('Meaty', 0.0), ('Piquant', 0.0), ('Salty', 0.0), ('Sour', 0.0), ('Sweet', 0.0)]",kglab_tutorial,,,True,,50931f2c-45e4-4827-8cce-cd3ac044cc18,"{'ingredients': ['AllPurposeFlour', 'Butter', 'ChickenEgg', 'CowMilk', 'Salt'], 'type': 'wtm:Recipe'}",Default,,{'text_length': 124},
39,,"{'id': 'recipe:157367', 'definition': 'microwave baked custard', 'ingredients': ""['ind:ChickenEgg', 'ind:CowMilk', 'ind:Salt', 'ind:VanillaExtract', 'ind:WhiteSugar']"", 'type': 'wtm:Recipe'}","[('Bitter', 0.0), ('Meaty', 0.0), ('Piquant', 0.0), ('Salty', 0.0), ('Sour', 0.0), ('Sweet', 0.0)]",kglab_tutorial,,,True,,1f0aec2c-8242-4e01-ab3c-a999c35b1ea8,"{'ingredients': ['ChickenEgg', 'CowMilk', 'Salt', 'VanillaExtract', 'WhiteSugar'], 'type': 'wtm:Recipe'}",Default,,{'text_length': 134},
120,,"{'id': 'recipe:320154', 'definition': 'plain dumplings  spatzen', 'ingredients': ""['ind:AllPurposeFlour', 'ind:ChickenEgg', 'ind:Salt', 'ind:Water']"", 'type': 'wtm:Recipe'}","[('Bitter', 0.0), ('Meaty', 0.0), ('Piquant', 0.0), ('Salty', 0.0), ('Sour', 0.0), ('Sweet', 0.0)]",kglab_tutorial,,,True,,6c2e9931-7294-419d-a4a8-6e539adf2436,"{'ingredients': ['AllPurposeFlour', 'ChickenEgg', 'Salt', 'Water'], 'type': 'wtm:Recipe'}",Default,,{'text_length': 116},
149,,"{'id': 'recipe:438738', 'definition': 'german pancake  puff pancake', 'ingredients': ""['ind:AllPurposeFlour', 'ind:Butter', 'ind:ChickenEgg', 'ind:CowMilk']"", 'type': 'wtm:Recipe'}","[('Bitter', 0.0), ('Meaty', 0.0), ('Piquant', 0.0), ('Salty', 0.0), ('Sour', 0.0), ('Sweet', 0.0)]",kglab_tutorial,,,True,,8b728048-a623-46d3-8250-771a61bb1749,"{'ingredients': ['AllPurposeFlour', 'Butter', 'ChickenEgg', 'CowMilk'], 'type': 'wtm:Recipe'}",Default,,{'text_length': 124},
110,,"{'id': 'recipe:440398', 'definition': 'dutch baby  aka  german pancake or puff pancake', 'ingredients': ""['ind:AllPurposeFlour', 'ind:Butter', 'ind:ChickenEgg', 'ind:CowMilk', 'ind:Salt']"", 'type': 'nom:Pancake'}","[('Bitter', 0.0), ('Meaty', 0.0), ('Piquant', 0.0), ('Salty', 0.0), ('Sour', 0.0), ('Sweet', 0.0)]",kglab_tutorial,,,True,,64d56ba6-7c8c-4312-9893-84af30354bb9,"{'ingredients': ['AllPurposeFlour', 'Butter', 'ChickenEgg', 'CowMilk', 'Salt'], 'type': 'nom:Pancake'}",Default,,{'text_length': 156},
245,,"{'id': 'recipe:441475', 'definition': 'swiss spaetzle  very easy homemade noodle', 'ingredients': ""['ind:AllPurposeFlour', 'ind:ChickenEgg', 'ind:CowMilk', 'ind:Salt', 'ind:Water']"", 'type': 'wtm:Recipe'}","[('Bitter', 0.0), ('Meaty', 0.0), ('Piquant', 0.0), ('Salty', 0.0), ('Sour', 0.0), ('Sweet', 0.0)]",kglab_tutorial,,,True,,deb9374f-6d09-4afb-af2a-ee531954f886,"{'ingredients': ['AllPurposeFlour', 'ChickenEgg', 'CowMilk', 'Salt', 'Water'], 'type': 'wtm:Recipe'}",Default,,{'text_length': 148},
156,,"{'id': 'recipe:311010', 'definition': 'mama s finnish wafers', 'ingredients': ""['ind:AllPurposeFlour', 'ind:Butter', 'ind:ChickenEgg', 'ind:VanillaExtract', 'ind:WhiteSugar']"", 'type': 'wtm:Recipe'}","[('Bitter', 0.0), ('Meaty', 0.0), ('Piquant', 0.0), ('Salty', 0.0), ('Sour', 0.0), ('Sweet', 0.0)]",kglab_tutorial,,,True,,905572dd-d5bc-4b12-954b-e0146b4cb2c8,"{'ingredients': ['AllPurposeFlour', 'Butter', 'ChickenEgg', 'VanillaExtract', 'WhiteSugar'], 'type': 'wtm:Recipe'}",Default,,{'text_length': 142},
259,,"{'id': 'recipe:164636', 'definition': '1 1 1 tempura batter', 'ingredients': ""['ind:AllPurposeFlour', 'ind:ChickenEgg', 'ind:Water']"", 'type': 'wtm:Recipe'}","[('Bitter', 0.0), ('Meaty', 0.0), ('Piquant', 0.0), ('Salty', 0.0), ('Sour', 0.0), ('Sweet', 0.0)]",kglab_tutorial,,,True,,ec23de7d-1481-4dfd-ad2f-a9f10e498700,"{'ingredients': ['AllPurposeFlour', 'ChickenEgg', 'Water'], 'type': 'wtm:Recipe'}",Default,,{'text_length': 100},
233,,"{'id': 'recipe:235292', 'definition': 'norwegian pancakes   pannekaken', 'ingredients': ""['ind:AllPurposeFlour', 'ind:ChickenEgg', 'ind:CowMilk', 'ind:Salt', 'ind:WhiteSugar']"", 'type': 'wtm:Recipe'}","[('Bitter', 0.0), ('Meaty', 0.0), ('Piquant', 0.0), ('Salty', 0.0), ('Sour', 0.0), ('Sweet', 0.0)]",kglab_tutorial,,,True,,ceb141c2-5af2-4413-af97-89138105b37b,"{'ingredients': ['AllPurposeFlour', 'ChickenEgg', 'CowMilk', 'Salt', 'WhiteSugar'], 'type': 'wtm:Recipe'}",Default,,{'text_length': 143},
157,,"{'id': 'recipe:508734', 'definition': 'slovak egg dumplings', 'ingredients': ""['ind:AllPurposeFlour', 'ind:ChickenEgg', 'ind:Salt', 'ind:Water']"", 'type': 'nom:Noodle'}","[('Bitter', 0.0), ('Meaty', 0.0), ('Piquant', 0.0), ('Salty', 0.0), ('Sour', 0.0), ('Sweet', 0.0)]",kglab_tutorial,,,True,,907c708a-79d4-4c0d-abf9-3c61f1309f1c,"{'ingredients': ['AllPurposeFlour', 'ChickenEgg', 'Salt', 'Water'], 'type': 'nom:Noodle'}",Default,,{'text_length': 112},
178,,"{'id': 'recipe:20191', 'definition': 'perfect boiled custard', 'ingredients': ""['ind:AllPurposeFlour', 'ind:ChickenEgg', 'ind:CowMilk', 'ind:Salt', 'ind:VanillaExtract', 'ind:WhiteSugar']"", 'type': 'wtm:Recipe'}","[('Bitter', 0.0), ('Meaty', 0.0), ('Piquant', 0.0), ('Salty', 0.0), ('Sour', 0.0), ('Sweet', 0.0)]",kglab_tutorial,,,True,,9f2ffb70-9c0e-43ab-add9-79e61239f197,"{'ingredients': ['AllPurposeFlour', 'ChickenEgg', 'CowMilk', 'Salt', 'VanillaExtract', 'WhiteSugar'], 'type': 'wtm:Recipe'}",Default,,{'text_length': 155},
151,,"{'id': 'recipe:399', 'definition': 'spaetzle   hungarian', 'ingredients': ""['ind:AllPurposeFlour', 'ind:ChickenEgg', 'ind:Salt', 'ind:Water']"", 'type': 'wtm:Recipe'}","[('Bitter', 0.0), ('Meaty', 0.0), ('Piquant', 0.0), ('Salty', 0.0), ('Sour', 0.0), ('Sweet', 0.0)]",kglab_tutorial,,,True,,8c828217-d02c-4b08-b984-a8ce081fc2f8,"{'ingredients': ['AllPurposeFlour', 'ChickenEgg', 'Salt', 'Water'], 'type': 'wtm:Recipe'}",Default,,{'text_length': 109},
13,,"{'id': 'recipe:71214', 'definition': 'homemade phyllo pastry', 'ingredients': ""['ind:AllPurposeFlour', 'ind:OliveOil', 'ind:Salt', 'ind:Water']"", 'type': 'wtm:Recipe'}","[('Bitter', 0.0), ('Meaty', 0.0), ('Piquant', 0.0), ('Salty', 0.0), ('Sour', 0.0), ('Sweet', 0.0)]",kglab_tutorial,,,True,,0cc1a4ec-2d8e-437f-8b71-54db58b301a4,"{'ingredients': ['AllPurposeFlour', 'OliveOil', 'Salt', 'Water'], 'type': 'wtm:Recipe'}",Default,,{'text_length': 111},
45,,"{'id': 'recipe:189437', 'definition': '40 second omelet', 'ingredients': ""['ind:Butter', 'ind:ChickenEgg', 'ind:Water']"", 'type': 'wtm:Recipe'}","[('Bitter', 0.0), ('Meaty', 0.0), ('Piquant', 0.0), ('Salty', 0.0), ('Sour', 0.0), ('Sweet', 0.0)]",kglab_tutorial,,,True,,277101ad-4e9e-4e3e-8c87-6e434e3c6f10,"{'ingredients': ['Butter', 'ChickenEgg', 'Water'], 'type': 'wtm:Recipe'}",Default,,{'text_length': 87},
247,,"{'id': 'recipe:279314', 'definition': 'choux pastry  for profiteroles  cream puffs or eclairs', 'ingredients': ""['ind:AllPurposeFlour', 'ind:Butter', 'ind:ChickenEgg', 'ind:Water']"", 'type': 'wtm:Recipe'}","[('Bitter', 0.0), ('Meaty', 0.0), ('Piquant', 0.0), ('Salty', 0.0), ('Sour', 0.0), ('Sweet', 0.0)]",kglab_tutorial,,,True,,e1a2f2a5-2c15-4870-a1d1-d2a94d5fd66c,"{'ingredients': ['AllPurposeFlour', 'Butter', 'ChickenEgg', 'Water'], 'type': 'wtm:Recipe'}",Default,,{'text_length': 148},
265,,"{'id': 'recipe:458', 'definition': 'basic crepes ii', 'ingredients': ""['ind:AllPurposeFlour', 'ind:Butter', 'ind:ChickenEgg', 'ind:CowMilk', 'ind:Salt']"", 'type': 'nom:Pancake'}","[('Bitter', 0.0), ('Meaty', 0.0), ('Piquant', 0.0), ('Salty', 0.0), ('Sour', 0.0), ('Sweet', 0.0)]",kglab_tutorial,,,True,,f2fe9163-f57e-4dec-9180-82e401aea343,"{'ingredients': ['AllPurposeFlour', 'Butter', 'ChickenEgg', 'CowMilk', 'Salt'], 'type': 'nom:Pancake'}",Default,,{'text_length': 121},
25,,"{'id': 'recipe:1975', 'definition': 'grandma hornsby s homemade noodles', 'ingredients': ""['ind:AllPurposeFlour', 'ind:ChickenEgg', 'ind:Salt']"", 'type': 'nom:Noodle'}","[('Bitter', 0.0), ('Meaty', 0.0), ('Piquant', 0.0), ('Salty', 0.0), ('Sour', 0.0), ('Sweet', 0.0)]",kglab_tutorial,,,True,,14b4e9cd-3f33-48f0-9f8f-10dacdc5110f,"{'ingredients': ['AllPurposeFlour', 'ChickenEgg', 'Salt'], 'type': 'nom:Noodle'}",Default,,{'text_length': 111},
40,,"{'id': 'recipe:317697', 'definition': 'swabian noodles  spatzle', 'ingredients': ""['ind:AllPurposeFlour', 'ind:ChickenEgg', 'ind:Salt', 'ind:Water']"", 'type': 'nom:Noodle'}","[('Bitter', 0.0), ('Meaty', 0.0), ('Piquant', 0.0), ('Salty', 0.0), ('Sour', 0.0), ('Sweet', 0.0)]",kglab_tutorial,,,True,,1f1fe8f3-639f-4997-92f5-87e1b55a574b,"{'ingredients': ['AllPurposeFlour', 'ChickenEgg', 'Salt', 'Water'], 'type': 'nom:Noodle'}",Default,,{'text_length': 116},
